//冒険日誌、メインストーリー用テーブル					
//					
//項目定義セクション					
//[STORY]	定義ＩＤ（マップマーカーに使用:flag.hで定義）	項目名	タイトル	メイン?	過去編?
//[STORYEND]					
//					
//コンテンツ内容定義（[STORY]～[STORYEND]）					
//フラグ番号	テキスト				
//					
//フラグ番号はテキスト表示のチェック用。二行目以降で省略した場合、以前に設定したフラグ番号でチェックを行う。					
//テキストは日誌のコンテンツとして表示するテキスト、１テキスト１行固定。					
//					
//<記入例>					
//					
//[STORY]	DIARY_STORY	キャスナン	キャスナン　～始まりの地～	1	0
//GF_TBOX_DUMMY116	ここはどこなのだろう？				
//GF_TBOX_DUMMY116	記憶を失い行き倒れた所を酒場の女将に拾われた。				
//	そこに「デュレン」と名乗る男が現れた。				
//	どうやら彼は僕を知っているらしい。				
//GF_TBOX_DUMMY116	鉱山で何かあったらしい。				
//	・・・				
//[STORYEND]					
//					
					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
GF_TBOX_DUMMY116	★We must capture Kiergaard.				
GF_TBOX_DUMMY116	★We can't let Kiergaard escape.				
GF_TBOX_DUMMY116	★Return to Captain Barbaros.				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_STORY	Chapter 3	Ch. 3: Surpassing Gendarme	1	0
GF_TBOX_DUMMY116	★Let's get ready to leave.				
GF_TBOX_DUMMY116	★I better talk to Laxia and Sahad.				
GF_TBOX_DUMMY116	★Let's explore Gendarme.				
GF_TBOX_DUMMY116	★We found a cabin. I wonder what's inside...				
GF_TBOX_DUMMY116	★Let's explore Gendarme.				
GF_TBOX_DUMMY116	★Let's take Ricotta back to Castaway Village.				
GF_TBOX_DUMMY116	★Let's check the cave at foot of Gendarme for orichalcum.				
GF_TBOX_DUMMY116	★Let's look for orichalcum inside the cave.				
GF_TBOX_DUMMY116	★Let's give the orichalcum to Kathleen.				
GF_TBOX_DUMMY116	★Let's work together to fend off this beast raid.				
GF_TBOX_DUMMY116	★Let's explore Gendarme.				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_STORY	Chapter 4	Ch. 4: The Lost World	1	0
GF_TBOX_DUMMY116	★The northern region of the island awaits.				
GF_TBOX_DUMMY116	★Ricotta has vanished. Let's search for her.				
GF_TBOX_DUMMY116	★Escape the cave with Ricotta.				
GF_TBOX_DUMMY116	★Let's explore the northing region of the island.				
GF_TBOX_DUMMY116	★A strange resonance is emitting from the crystal.				
GF_TBOX_DUMMY116	★We've arrived at the ruins. Let's start exploring.				
GF_TBOX_DUMMY116	★Let's follow that man.				
GF_TBOX_DUMMY116	★Thanatos wants to go to the Temple of the Great Tree.				
GF_TBOX_DUMMY116	★Approach the Great Tree of Origins.				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_STORY	Chapter 5	Ch. 5: Maiden of the Great Tree	1	0
GF_TBOX_DUMMY116	★Let's work together to fend off this beast raid.				
GF_TBOX_DUMMY116	★Let's explore Baja Tower with Dana.				
GF_TBOX_DUMMY116	★Find a working monolith in the top floor of the tower.				
GF_TBOX_DUMMY116	★Let's return to Castaway Village.				
GF_TBOX_DUMMY116	★Climb the watchtower and see what has everyone so spooked.				
GF_TBOX_DUMMY116	★Explore the ghost ship.				
GF_TBOX_DUMMY116	★Captain Reed has passed on. Return to the village.				
GF_TBOX_DUMMY116	★Let's explore the Archeozoic Chasm.				
GF_TBOX_DUMMY116	★We found the Oceanus's nest. Let's prepare our strategy.				
GF_TBOX_DUMMY116	★The time has come to defeat the Oceanus.				
GF_TBOX_DUMMY116	★What will Dana do now? I better talk to her.				
GF_TBOX_DUMMY116	★Let's follow Dana to the Valley of Kings.				
GF_TBOX_DUMMY116	★Explore the Valley of Kings with Dana.				
GF_TBOX_DUMMY116	★Leave the Valley of Kings for now.				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_STORY	Chapter 6	Ch. 6: Lacrimosa of the Distant Sea	1	0
GF_TBOX_DUMMY116	★Let's work together to fend off this beast raid.				
GF_TBOX_DUMMY116	★Head to the top of Gendarme and find out what's happening.				
GF_TBOX_DUMMY116	★We need to get closer to the Great Tree.				
GF_TBOX_DUMMY116	★Seren Garden is in the Valley of Kings.				
GF_TBOX_DUMMY116	★Let's examine the Tree of Psyches.				
GF_TBOX_DUMMY116	★Go to the Great Tree of Origins to stop the Lacrimosa.				
GF_TBOX_DUMMY116	★At Octus Overlook, we can release the captured psyches.				
GF_TBOX_DUMMY116	★We've released the psyches. Let's go to Seren Garden.				
GF_TBOX_DUMMY116	★The time has come to stop the Lacrimosa.				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_STORY	Epilogue	Epilogue: End of the Blue Waves	1	0
GF_TBOX_DUMMY116	★We're preparing to leave the island...				
GF_TBOX_DUMMY116	★I want to talk with Sahad and the others.				
GF_TBOX_DUMMY116	★Let's go to the northern region of the island.				
GF_TBOX_DUMMY116	★Let's explore this area together.				
GF_TBOX_DUMMY116	★Let's overcome the Abyss of Origins and see Dana again.				
GF_TBOX_DUMMY116	★Let's get ready to leave without any regrets.				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_STORY	Progress Notes	Progress Notes	0	0
GF_TBOX_DUMMY116	★Laxia joined the party.				
GF_TBOX_DUMMY116	★Reunited with Captain Barbaros.				
GF_TBOX_DUMMY116	★Reunited with Dogi.				
GF_TBOX_DUMMY116	★Sahad joined the party.				
GF_TBOX_DUMMY116	★Rescued Alison.				
GF_TBOX_DUMMY116	★Rescued Sir Carlan.				
GF_TBOX_DUMMY116	★Rescued Kiergaard.				
GF_TBOX_DUMMY116	★Rescued Kathleen.				
GF_TBOX_DUMMY116	★Rescued Sister Nia.				
GF_TBOX_DUMMY116	★Hummel joined our party.				
GF_TBOX_DUMMY116	★Rescued Dina.				
GF_TBOX_DUMMY116	★Rescued Reja.				
GF_TBOX_DUMMY116	★Rescued Miralda.				
GF_TBOX_DUMMY116	★Euron joined Castaway Village.				
GF_TBOX_DUMMY116	★Rescued Licht.				
GF_TBOX_DUMMY116	★Rescued Quina.				
GF_TBOX_DUMMY116	★Ricotta joined the party.				
GF_TBOX_DUMMY116	★Rescued Austin.				
GF_TBOX_DUMMY116	★Silvia joined Castaway Village.				
GF_TBOX_DUMMY116	★Thanatos joined Castaway Village.				
GF_TBOX_DUMMY116	★Dana joined the party.				
GF_TBOX_DUMMY116	★Rescued Katthew.				
GF_TBOX_DUMMY116	★Rescued Ed.				
GF_TBOX_DUMMY116	★Franz joined Castaway Village.				
GF_TBOX_DUMMY116	★Sir Carlan rejoined Castaway Village.				
GF_TBOX_DUMMY116	★Griselda joined Castaway Village.				
GF_TBOX_DUMMY116	★Cleared a giant tree at the Nameless Coast.				
GF_TBOX_DUMMY116	★Cleared a boulder near the Nameless Coast.				
GF_TBOX_DUMMY116	★Cleared a landslide in the forest near the Nameless Coast.				
GF_TBOX_DUMMY116	★Cleared a boulder in the Great River Valley.				
GF_TBOX_DUMMY116	★Cleared a boulder west of the Nameless Coast.				
GF_TBOX_DUMMY116	★Cleared a giant tree at the Water and Wood Hills.				
GF_TBOX_DUMMY116	★Cleared a boulder at the Roaring Shore.				
GF_TBOX_DUMMY116	★Repaired a bridge in the Great River Valley.				
GF_TBOX_DUMMY116	★Reinforced a crumbling cliff in the Beast Hills.				
GF_TBOX_DUMMY116	★Cleared a landslide at the Nostalgic Cape.				
GF_TBOX_DUMMY116	★Removed a stone pillar on the Pangaian Plains.				
GF_TBOX_DUMMY116	★Cleared the mud at White Sand Cape.				
GF_TBOX_DUMMY116	★Set up a rope ladder at Vista Ridge.				
GF_TBOX_DUMMY116	★Cleared the landslide in Lodinia Marsh.				
GF_TBOX_DUMMY116	★Removed a stone pillar at the Archeozoic Chasm.				
GF_TBOX_DUMMY116	★Cleared a landslide beyond the Water and Wood Hills.				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	T's Note 1	T's Note 1	0	0
GF_TBOX_DUMMY116	"Ten days have passed since I first arrived here."				
					
	"No matter how far I look out to sea, I have				
	yet to see a single ship pass by..."				
					
	"I guess it's time for me to make a decision."				
					
	"If I'm going to survive this cursed island, I have				
	to figure out how to escape it on my own..." -T				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	T's Note 2	T's Note 2	0	0
GF_TBOX_DUMMY116	"I know how to hunt and fish, so I'm in good				
	shape as far as survival is concerned."				
					
	"I've left no stone unturned, and yet I'm no				
	closer to finding a way off this island..."				
					
	"I managed to build a raft, but the current				
	was too strong. I didn't make it very far.				
	Maybe I really am trapped here. Forever..."				
					
	"No, I can't give up yet.				
	Not while I'm still alive." -T				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	T's Note 3	T's Note 3	0	0
GF_TBOX_DUMMY116	"I've discovered the remains of several pirates				
	on this island. Near as I can tell, these men				
	were marooned here."				
					
	"This intrigued me, so I decided to do a little				
	more research into the matter."				
					
	"As it turns out, an infamous pirate came ashore				
	on this island nearly a century ago."				
					
	"Now if I could only find a clue as to how I can				
	escape this island..." -T				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	T's Note 4	T's Note 4	0	0
GF_TBOX_DUMMY116	"My investigation of the Primordials has				
	somehow led me up this mountain."				
					
	"Their diversity and numbers are endless. I have				
	no idea how many centuries they've been here."				
					
	"Is this the secret that the Isle of Seiren keeps				
	hidden from the world at large...?"				
					
	"I can't pass on this opportunity...				
	I must continue delving into this island's secrets,				
	and see what mysteries I unearth..." -T				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	Pirate's Note 1	Pirate's Note 1	0	0
GF_TBOX_DUMMY116	"Following those fools is what brought me here..."				
					
	"It's dark... So very, very dark..."				
					
	"Hell hides beneath the darkness...!"				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	Pirate's Note 2	Pirate's Note 2	0	0
GF_TBOX_DUMMY116	"Hahaha! Addlepated fools!				
	Making all this ruckus over				
	some dead comrades!"				
					
	"I don't take orders from anyone!				
	Not even the captain!"				
					
	I'll kill anyone who defies me! Hahaha!"				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	Pirate's Note 3	Pirate's Note 3	0	0
GF_TBOX_DUMMY116	"I was planning to kill the captain				
	and steal his ship..."				
					
	"But Zoey got torn to bits!				
	What manner of monster got at him?!"				
					
	"I'm not ready to die!!!"				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	Pirate's Note 4	Pirate's Note 4	0	0
GF_TBOX_DUMMY116	"More than half of us have died since				
	we came ashore on this island..."				
					
	"Things have gotten a lot quieter now those				
	treacherous mutineers have been dealt with."				
					
	"Even a fool knows that riches and power				
	won't help you on this island..."				
					
	"Pity I didn't realize that sooner..."				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	Pirate's Note 5	Pirate's Note 5	0	0
GF_TBOX_DUMMY116	"Keep your ears open for hissing sounds,				
	like you'd hear a lizard or snake make..."				
					
	"That means they're close...				
	They can appear from anywhere and everywhere..."				
					
	"Those among us who've gone mad				
	are sure to be eaten by those things..."				
					
	"I thought we were dreaded pirates...				
	When did we become cornered prey?"				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_TIPS	Pirate's Note 6	Pirate's Note 6	0	0
GF_TBOX_DUMMY116	"I've been told to investigate the island...				
	Captain's orders."				
					
	"I think that's all that's kept me alive, really..."				
					
	"But is there really a chance we'll get				
	out of here with our lives...?"				
					
	"I don't know...				
	but I'll do as the captain says."				
					
	"I have to believe there's a chance..."				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_VOYAGE	Ship's Log 1	Ship's Log 1	0	0
GF_TBOX_DUMMY116	"Day Three since leaving Altas Port--				
	The Eleftheria is handling the journey well.				
	We should soon make land on the Isle of Seiren,				
	ominous as it is."				
					
	"It is imperative that I reach the island				
	and return safely.				
	Indeed, they must be exposed and shown				
	for what they are."				
					
	"I must do this. Should I fail, I will forswear				
	my own rank and name, and be Captain Reed no more."				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_VOYAGE	Ship's Log 2	Ship's Log 2	0	0
GF_TBOX_DUMMY116	"Before I reach the Isle of Seiren, I must				
	reveal a simple truth, regarding the scouring				
	by fire of the archipelago's villages. 				
	None were spared...certainly not the men, but				
	women and children fell victim just as surely."				
					
	"The people curse the name of Captain Reed, and				
	blame me for these heinous acts...but I tell you,				
	I am innocent."				
					
	"The Eleftheria is crewed mostly by victims of the				
	slave trade... including myself.				
	It seems the authorities did not appreciate us				
	banding together and fighting to emancipate the				
	slaves, that we could all stand free.				
	The people of the archipelago accepted us, and				
	even took to calling us the Pirates of Justice.				
	Truly kind folk, they were."				
					
	"And just as truly, it was the men of Greek's				
	navy that put the villages to the torch.				
	Word later reached my ears that they did this to				
	draw us out, to purge the Gaete Sea of our ilk."				
					
	"I'd sooner wallow in horse manure for a				
	hundred days than obey those of so twisted				
	sense of justice.				
	But the people have suffered enough, and I				
	would trouble them no further."				
					
	"After giving it much thought... I have decided to				
	go to the naval headquarters and turn myself in."				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_VOYAGE	Ship's Log 3	Ship's Log 3	0	0
GF_TBOX_DUMMY116	"...I am held captive. The Navy has sent				
	a strange, bearded pig to visit me.				
	I'd not think the Navy to keep a pet for				
	themselves, nor defer to it as 'Captain.'"				
					
	"For all its brutish smell, it spoke with				
	words like a man, and told me that it wanted				
	to negotiate.				
	It instructed me to investigate an island,				
	where none have been able to safely approach.				
	Yes, the infamous Isle of Seiren."				
					
	"In exchange for investigating the island and				
	returning alive, it would graciously release				
	my entire crew from incarceration."				
					
	"I've always had a gift for spotting a liar				
	by observing faces.				
	And I don't trust that grotesque swine				
	to keep its promise for a moment."				
					
	"But had I refused, I believe it would have				
	kept its other promise--to hang my crew.				
	Truly, we live in mad times...				
	I reminded myself that I want to be a good man,				
	and agreed to be the pig's lickspittle.				
	And so I find myself before the Isle of Seiren."				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_VOYAGE	Ship's Log 4	Ship's Log 4	0	0
GF_TBOX_DUMMY116	"I have escaped the tentacled titan and set foot				
	on the island to begin investigating."				
					
	"Unfortunately, the Eleftheria is crewed this time				
	by naught but rabble, barely worth their own				
	weight in horse manure.				
	The Navy picked these lot. They are criminals				
	to a man, and inexperienced, besides."				
					
	"Obviously, no seasoned sailor would agree to				
	come near the Isle of Seiren, but that changes				
	nothing of this madness.				
	One of the fools thought to mutiny and take				
	my ship, but I put the boot to him and sent				
	him into the water."				
					
	"I have too many rebellious men to contend with,				
	to say nothing of the beasts of this island.				
	I've not seen their like before.				
	I'm continuing to investigate, but my progress				
	is held back by some malady. I am tired, and				
	I believe a fever has taken hold of me."				
					
	"Loath as I am to admit it, I may be in peril.				
	Once I am done with my writing, I will take				
	to my bed and attempt to rest."				
[STORYEND]					
//- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 					
[STORY]	DIARY_VOYAGE	Ship's Log 5	Ship's Log 5	0	0
